Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU;Valor Bruto;Valor m2;Valor Bruto m2;Tipo Agregado
Apartamento;Barra da Tijuca;2;1;1;58;1150.0;700.0;91.0;1941.0;19.83;97.88;Apartamento
Apartamento;Laranjeiras;3;1;1;150;2700.0;1570.0;180.0;4450.0;18.0;247.22;Apartamento
Casa;Campo Grande;4;5;1;596;4000.0;0.0;7627.0;11627.0;6.71;1732.79;Casa
Apartamento;Barra da Tijuca;3;2;3;105;3300.0;1500.0;270.0;5070.0;31.43;161.31;Apartamento
Apartamento;Recreio dos Bandeirantes;3;0;1;85;2100.0;791.0;0.0;2891.0;24.71;117.0;Apartamento
Casa;Taquara;4;2;1;550;8000.0;0.0;0.0;8000.0;14.55;549.83;Casa
Apartamento;Barra da Tijuca;3;2;1;147;3500.0;2249.0;559.0;6308.0;23.81;264.93;Apartamento
Apartamento;Copacabana;2;0;0;70;2200.0;770.0;125.0;3095.0;31.43;98.47;Apartamento
Apartamento;Barra da Tijuca;2;1;1;60;2100.0;733.0;99.0;2932.0;35.0;83.77;Apartamento
Apartamento;Tijuca;1;0;0;63;1300.0;725.0;50.0;2075.0;20.63;100.58;Apartamento
Apartamento;Copacabana;1;0;0;28;1550.0;478.0;24.0;2052.0;55.36;37.07;Apartamento
Apartamento;Méier;1;0;0;55;850.0;340.0;16.0;1206.0;15.45;78.06;Apartamento
Apartamento;Copacabana;3;1;1;200;7500.0;1600.0;256.0;9356.0;37.5;249.49;Apartamento
Quitinete;Centro;0;0;0;30;900.0;400.0;0.0;1300.0;30.0;43.33;Apartamento
Apartamento;Jardim Botânico;3;2;2;220;4900.0;1910.0;627.0;7437.0;22.27;333.95;Apartamento
Apartamento;Copacabana;3;0;1;123;7500.0;1300.0;198.0;8998.0;60.98;147.56;Apartamento
Apartamento;Barra da Tijuca;2;1;1;68;2200.0;780.0;100.0;3080.0;32.35;95.21;Apartamento
Apartamento;Pechincha;3;1;1;70;1300.0;700.0;85.0;2085.0;18.57;112.28;Apartamento
Casa;Recreio dos Bandeirantes;2;1;2;212;6500.0;1363.0;287.0;8150.0;30.66;265.82;Casa
Apartamento;Curicica;2;1;0;59;1200.0;510.0;13.0;1723.0;20.34;84.71;Apartamento
Apartamento;Barra da Tijuca;4;3;1;240;15000.0;5000.0;0.0;20000.0;62.5;320.0;Apartamento
Casa de Vila;Méier;2;1;1;65;1800.0;0.0;0.0;1800.0;27.69;65.01;Casa
Apartamento;Pechincha;3;0;0;78;1500.0;726.0;80.0;2306.0;19.23;119.92;Apartamento
Apartamento;Copacabana;2;0;1;83;3000.0;1209.0;204.0;4413.0;36.14;122.11;Apartamento
Apartamento;Ipanema;3;1;1;128;5800.0;1407.0;1137.0;8344.0;45.31;184.15;Apartamento
Casa de Condomínio;Barra da Tijuca;4;3;3;280;7800.0;1495.0;0.0;9295.0;27.86;333.63;Casa
Quitinete;Centro;1;0;0;28;900.0;350.0;20.0;1270.0;32.14;39.51;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;83;2000.0;1750.0;0.0;3750.0;24.1;155.6;Apartamento
Apartamento;Ipanema;4;3;3;433;26000.0;9500.0;2166.0;37666.0;60.05;627.24;Apartamento
Apartamento;Méier;3;0;0;70;1200.0;250.0;135.0;1585.0;17.14;92.47;Apartamento
Apartamento;Freguesia (Jacarepaguá);3;2;1;158;2500.0;1600.0;262.0;4362.0;15.82;275.73;Apartamento
Apartamento;Copacabana;3;1;1;90;2800.0;1200.0;150.0;4150.0;31.11;133.4;Apartamento
Apartamento;Barra da Tijuca;2;2;1;66;1700.0;1326.0;0.0;3026.0;25.76;117.47;Apartamento
Apartamento;Leblon;2;0;0;59;1900.0;522.0;0.0;2422.0;32.2;75.22;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;95;1650.0;630.0;142.0;2422.0;17.37;139.44;Apartamento
Apartamento;Copacabana;1;0;0;40;1500.0;510.0;54.0;2064.0;37.5;55.04;Apartamento
Apartamento;Barra da Tijuca;3;0;1;235;12000.0;4589.0;15506.0;32095.0;51.06;628.57;Apartamento
Apartamento;Flamengo;4;1;3;326;10000.0;2500.0;907.0;13407.0;30.67;437.14;Apartamento
Apartamento;Barra da Tijuca;3;1;2;66;1300.0;690.0;78.0;2068.0;19.7;104.97;Apartamento
Apartamento;Copacabana;2;0;0;90;2400.0;880.0;112.0;3392.0;26.67;127.18;Apartamento
Quitinete;Copacabana;1;0;0;40;1100.0;450.0;50.0;1600.0;27.5;58.18;Apartamento
Apartamento;Ipanema;4;1;2;260;15000.0;4600.0;1722.0;21322.0;57.69;369.6;Apartamento
Apartamento;Bonsucesso;2;0;0;75;1000.0;475.0;0.0;1475.0;13.33;110.65;Apartamento
Apartamento;Flamengo;3;1;1;147;5000.0;1270.0;250.0;6520.0;34.01;191.71;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;80;1600.0;1180.0;150.0;2930.0;20.0;146.5;Apartamento
Apartamento;Ipanema;4;1;4;200;20000.0;2400.0;650.0;23050.0;100.0;230.5;Apartamento
Apartamento;Jardim Guanabara;3;2;1;125;2680.0;500.0;345.0;3525.0;21.44;164.41;Apartamento
Apartamento;Botafogo;1;1;0;66;2200.0;700.0;0.0;2900.0;33.33;87.01;Apartamento
Apartamento;Irajá;2;0;0;48;600.0;200.0;0.0;800.0;12.5;64.0;Apartamento
Apartamento;Barra da Tijuca;1;1;0;66;1800.0;1130.0;337.0;3267.0;27.27;119.8;Apartamento
Apartamento;Barra da Tijuca;3;2;1;115;5000.0;1200.0;640.0;6840.0;43.48;157.31;Apartamento
Apartamento;Barra da Tijuca;4;2;1;145;3500.0;2182.0;516.0;6198.0;24.14;256.75;Apartamento
Apartamento;Ipanema;3;1;2;165;8500.0;1920.0;340.0;10760.0;51.52;208.85;Apartamento
Apartamento;Recreio dos Bandeirantes;3;3;1;128;2800.0;914.0;236.0;3950.0;21.88;180.53;Apartamento
Apartamento;Recreio dos Bandeirantes;3;1;1;90;1950.0;900.0;100.0;2950.0;21.67;136.13;Apartamento
Apartamento;Flamengo;3;1;0;110;3000.0;669.0;190.0;3859.0;27.27;141.51;Apartamento
Apartamento;Leblon;3;1;1;178;12000.0;1529.0;532.0;14061.0;67.42;208.56;Apartamento
Apartamento;Freguesia (Jacarepaguá);2;1;1;68;1800.0;700.0;106.0;2606.0;26.47;98.45;Apartamento
Apartamento;Barra da Tijuca;3;2;1;150;3400.0;2350.0;421.0;6171.0;22.67;272.21;Apartamento
Apartamento;Botafogo;3;1;1;108;3500.0;1000.0;130.0;4630.0;32.41;142.86;Apartamento
Apartamento;Tijuca;3;1;0;107;2300.0;400.0;0.0;2700.0;21.5;125.58;Apartamento
Casa de Condomínio;Freguesia (Jacarepaguá);2;1;1;98;1500.0;50.0;50.0;1600.0;15.31;104.51;Casa
Apartamento;Barra da Tijuca;2;1;2;82;2200.0;1200.0;0.0;3400.0;26.83;126.72;Apartamento
Apartamento;Barra da Tijuca;4;3;3;250;13000.0;3400.0;1100.0;17500.0;52.0;336.54;Apartamento
Apartamento;Tijuca;2;0;0;76;1800.0;700.0;24.0;2524.0;23.68;106.59;Apartamento
Apartamento;Copacabana;2;0;0;90;3000.0;1000.0;400.0;4400.0;33.33;132.01;Apartamento
Apartamento;Flamengo;1;0;1;26;1100.0;381.0;29.0;1510.0;42.31;35.69;Apartamento
Apartamento;Engenho de Dentro;3;1;0;75;1000.0;650.0;0.0;1650.0;13.33;123.78;Apartamento
Apartamento;Barra da Tijuca;4;3;2;230;9500.0;3982.0;467.0;13949.0;41.3;337.75;Apartamento
Apartamento;Méier;2;0;0;50;1000.0;322.0;16.0;1338.0;20.0;66.9;Apartamento
Apartamento;Leblon;3;1;1;96;5500.0;1500.0;250.0;7250.0;57.29;126.55;Apartamento
Apartamento;Copacabana;1;0;0;55;3000.0;720.0;80.0;3800.0;54.55;69.66;Apartamento
Apartamento;Ipanema;3;1;2;250;10000.0;2000.0;850.0;12850.0;40.0;321.25;Apartamento
Quitinete;Copacabana;0;0;0;28;1300.0;603.0;53.0;1956.0;46.43;42.13;Apartamento
Apartamento;Vila Valqueire;2;1;1;62;1000.0;700.0;0.0;1700.0;16.13;105.39;Apartamento
Apartamento;Copacabana;2;0;1;120;3900.0;500.0;100.0;4500.0;32.5;138.46;Apartamento
Apartamento;Flamengo;1;0;0;45;2000.0;528.0;24.0;2552.0;44.44;57.43;Apartamento
Apartamento;Leblon;3;1;1;150;5500.0;900.0;0.0;6400.0;36.67;174.53;Apartamento
Apartamento;São Conrado;5;2;1;230;5499.0;2300.0;600.0;8399.0;23.91;351.28;Apartamento
Apartamento;Copacabana;3;1;1;130;5800.0;730.0;280.0;6810.0;44.62;152.62;Apartamento
Apartamento;Barra da Tijuca;3;2;2;83;2400.0;607.0;1400.0;4407.0;28.92;152.39;Apartamento
Apartamento;Copacabana;3;0;1;140;5000.0;1850.0;180.0;7030.0;35.71;196.86;Apartamento
Apartamento;Leblon;2;1;0;77;3900.0;1200.0;185.0;5285.0;50.65;104.34;Apartamento
Casa de Vila;Abolição;2;0;0;68;1200.0;65.0;135.0;1400.0;17.65;79.32;Casa
Apartamento;Barra da Tijuca;3;1;3;83;3600.0;1100.0;140.0;4840.0;43.37;111.6;Apartamento
Apartamento;Flamengo;2;0;0;100;3800.0;600.0;0.0;4400.0;38.0;115.79;Apartamento
Apartamento;Copacabana;1;0;0;50;2000.0;951.0;57.0;3008.0;40.0;75.2;Apartamento
Apartamento;Recreio dos Bandeirantes;3;1;1;76;2200.0;780.0;120.0;3100.0;28.95;107.08;Apartamento
Apartamento;Ipanema;3;1;2;115;6000.0;710.0;0.0;6710.0;52.17;128.62;Apartamento
Apartamento;Humaitá;3;2;2;200;9000.0;1200.0;380.0;10580.0;45.0;235.11;Apartamento
Casa de Condomínio;Leblon;5;0;5;850;30000.0;1500.0;2600.0;34100.0;35.29;966.28;Casa
Apartamento;Cosme Velho;2;1;0;87;2500.0;797.0;0.0;3297.0;28.74;114.72;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;3;200;4000.0;1300.0;4500.0;9800.0;20.0;490.0;Apartamento
Apartamento;Tijuca;1;1;0;55;1600.0;653.0;41.0;2294.0;29.09;78.86;Apartamento
Apartamento;Grajaú;1;0;0;60;1650.0;150.0;25.0;1825.0;27.5;66.36;Apartamento
Apartamento;Tijuca;3;1;1;87;2300.0;559.0;100.0;2959.0;26.44;111.91;Apartamento
Apartamento;Recreio dos Bandeirantes;3;1;1;130;2800.0;7366.0;157.0;10323.0;21.54;479.25;Apartamento
Apartamento;Jacarepaguá;2;1;1;80;2000.0;1300.0;1080.0;4380.0;25.0;175.2;Apartamento
Apartamento;Copacabana;2;2;2;76;4500.0;2050.0;308.0;6858.0;59.21;115.83;Apartamento
Apartamento;Freguesia (Jacarepaguá);2;1;1;70;1700.0;630.0;109.0;2439.0;24.29;100.41;Apartamento
Apartamento;Ipanema;2;0;0;66;2600.0;830.0;195.0;3625.0;39.39;92.03;Apartamento
Apartamento;Riachuelo;2;1;0;56;1600.0;394.0;16.0;2010.0;28.57;70.35;Apartamento
Apartamento;Barra da Tijuca;4;2;1;115;2800.0;1890.0;250.0;4940.0;24.35;202.87;Apartamento
Apartamento;Vila Valqueire;3;1;0;94;1450.0;300.0;0.0;1750.0;15.43;113.42;Apartamento
Apartamento;Tijuca;4;1;0;160;2000.0;1032.0;1056.0;4088.0;12.5;327.04;Apartamento
Apartamento;Tomás Coelho;2;1;0;44;750.0;300.0;20.0;1070.0;17.05;62.76;Apartamento
Apartamento;Santa Teresa;1;0;0;45;740.0;180.0;25.0;945.0;16.44;57.48;Apartamento
Apartamento;Barra da Tijuca;2;1;1;65;1500.0;1000.0;0.0;2500.0;23.08;108.32;Apartamento
Apartamento;Barra da Tijuca;1;1;0;69;2500.0;1400.0;300.0;4200.0;36.23;115.93;Apartamento
Apartamento;Botafogo;3;1;2;110;5000.0;1550.0;398.0;6948.0;45.45;152.87;Apartamento
Apartamento;Ipanema;4;3;2;230;9000.0;3000.0;1100.0;13100.0;39.13;334.78;Apartamento
Apartamento;Tijuca;1;0;0;60;1800.0;470.0;0.0;2270.0;30.0;75.67;Apartamento
Casa de Condomínio;Barra da Tijuca;5;0;3;270;20000.0;1150.0;650.0;21800.0;74.07;294.32;Casa
Apartamento;Barra da Tijuca;2;1;1;70;2200.0;780.0;0.0;2980.0;31.43;94.81;Apartamento
Apartamento;Lagoa;3;1;1;150;6000.0;950.0;390.0;7340.0;40.0;183.5;Apartamento
Apartamento;Barra da Tijuca;1;2;1;100;7000.0;1990.0;2300.0;11290.0;70.0;161.29;Apartamento
Casa;Colégio;1;0;0;65;800.0;0.0;0.0;800.0;12.31;64.99;Casa
Apartamento;Leblon;2;1;1;80;3600.0;1250.0;235.0;5085.0;45.0;113.0;Apartamento
Apartamento;Lagoa;2;1;1;100;3800.0;950.0;0.0;4750.0;38.0;125.0;Apartamento
Apartamento;Copacabana;1;0;0;50;2500.0;1.0;1.0;2502.0;50.0;50.04;Apartamento
Apartamento;Leblon;4;2;1;170;11000.0;2700.0;570.0;14270.0;64.71;220.52;Apartamento
Apartamento;Ipanema;2;1;0;85;3000.0;760.0;80.0;3840.0;35.29;108.81;Apartamento
Apartamento;Praça da Bandeira;2;1;1;61;1400.0;741.0;0.0;2141.0;22.95;93.29;Apartamento
Apartamento;Barra da Tijuca;2;2;1;65;1800.0;593.0;54.0;2447.0;27.69;88.37;Apartamento
